Sensitzation,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204,V205,V206,V207,V208,V209,V210,V211,V212,V213,V214,V215,V216,V217,V218,V219,V220,V221,V222,V223,V224,V225,V226,V227,V228,V229,V230
CC027_PBS,0.00014072818542177642,2.2443384644507854e-4,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,0.009166007632373853,1.8702818978521628e-11,1.8702818978521628e-11,5.493041495392521e-5,1.7895818847358016e-5,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,7.48112946169055e-5,2.2413915023350303e-5,1.8702818978521628e-11,9.231351273618921e-5,1.8702818978521628e-11,1.204970595575969e-5,1.8702818978521628e-11,1.8702818978521628e-11,7.40273254739773e-5,1.8702818978521628e-11,8.026960934987824e-14,4.7449744480143426e-5,4.040404337999454e-6,1.8702818978521628e-11,8.43640017077173e-5,2.8178414917012725e-5,1.8702818978521628e-11,1.8702818978521628e-11,2.7504146106732368e-5,1.2502509338322437e-5,1.6502376986833549e-4,8.991739893520013e-15,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,5.912504124509478e-5,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,2.2822670718092065e-5,1.8702818978521628e-11,1.662473005899911e-5,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,2.8054230805634817e-5,1.8702818978521628e-11,1.8702818978521628e-11,4.987418472200847e-5,1.8702818978521628e-11,5.163547154891392e-5,4.486849103887603e-5,2.532073982788804e-6,5.854960700980708e-5,1.8702818978521628e-11,1.8702818978521628e-11,2.3624615415271425e-6,3.740563982732516e-4,1.8702818978521628e-11,7.218256112076711e-5,1.9058096411407865e-5,1.1221693257394875e-4,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,7.305788663485011e-14,1.8702818978521628e-11,6.234272992840544e-12,1.8702818978521628e-11,5.100768982349708e-5,1.8702818978521628e-11,7.19339191481601e-13,1.438678382963202e-12,1.8702818978521628e-11,1.2996061416745567e-4,3.740563795704326e-12,2.5728563617402896e-5,1.8702818978521628e-11,1.3579604600586066e-5,5.015126281167585e-5,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,3.740563982732516e-4,9.028390164014451e-5,2.158017588831587e-5,1.8702818978521628e-11,1.558568248210136e-12,7.481127591408652e-13,2.4203648639934433e-5,1.5981782717100266e-5,4.675704744630407e-12,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,2.992451223591651e-4,1.406742884950028e-4,1.1048640459563735e-5,1.8702818978521628e-11,4.0806151348720776e-5,1.8702818978521628e-11,2.9924511612489207e-5,1.8702818978521628e-11,9.678433243247307e-5,6.88079019310199e-5,1.1335041805164625e-13,4.352983553380286e-5,0.0036283469005360153,1.8702818978521628e-11,1.8702818978521628e-11,3.117136496420272e-12,1.8702818978521628e-11,3.07742470519211e-5,6.857700603838247e-5,0.9818979963910882,1.1596260888399433e-5,4.663224417915691e-5,1.8702818978521628e-11,2.6010543074121592e-5,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.112059511885832e-4,2.6338881275686196e-5,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,3.425424721340958e-14,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,2.3378523723152035e-12,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,7.434051811443217e-6,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.759450381442927e-4,1.7458357580943355e-5,1.8702818978521628e-11,7.48112946169055e-5,1.8702818978521628e-11,1.8702818978521628e-11,6.134109286497246e-5,1.14630183852684e-5,1.8702818978521628e-11,3.740563795704326e-12,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,3.740563982732516e-4,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11,6.641072403228475e-5,1.8702818978521628e-11,1.8702818978521628e-11,6.900050997863687e-5,4.7677921347953075e-5,1.8702818978521628e-11,5.569283883994674e-4,1.8702818978521628e-11,1.8702818978521628e-11,1.8702818978521628e-11
CC027_PBS,0.0014566976606968129,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,9.956975942482143e-4,2.9089988466540993e-9,2.9089988466540993e-9,0.002102453999620718,0.005690617908225075,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,0.0011548217971672564,2.9089988466540993e-9,0.008911411600960411,0.15126794293501203,0.004920158552084709,2.9089988466540993e-9,2.9089988466540993e-9,0.013716885093777718,2.9089988466540993e-9,2.9089988466540993e-9,0.0026046510425248356,0.004705305638099255,2.9089988466540993e-9,0.001808990457747729,0.015772490859227623,2.9089988466540993e-9,2.9089988466540993e-9,0.006346906838972476,0.004167914824112411,0.007067871723170274,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,0.04654398445546444,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,0.059136360155392906,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,0.017453995988923447,2.9089988466540993e-9,2.9089988466540993e-9,2.6445444060491814e-10,2.9089988466540993e-9,0.001614713730374979,0.0012196497044971958,5.594228551257884e-11,0.002697730776313697,2.9089988466540993e-9,2.9089988466540993e-9,0.00181812446097124,2.4241657055450833e-10,2.9089988466540993e-9,0.0051809906477752665,0.003843800725398375,7.272497116635248e-10,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,6.323910536204564e-11,0.0013426150760710344,0.08145197061531363,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,0.027971142868173992,0.00509074834526953,0.003979049086402413,2.9089988466540993e-9,0.007304347490204446,0.003213751134484518,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,0.029425642235558755,0.007434108217541936,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,0.003243366535750354,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,0.019170216596856214,3.499547703418379e-4,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,0.12976664432939586,0.02658354038171892,2.9089988466540993e-9,0.008094605517961394,0.006626053009295417,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,0.013022411870591964,0.05236198214877264,4.895393407085334e-4,0.0040870231789954265,0.0029779951270546435,2.9089988466540993e-9,0.016969160060023865,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,0.0016823126210650076,1.9013064357216337e-11,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,0.03490798906884803,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,9.696662822180333e-10,2.9089988466540993e-9,5.817997693308199e-10,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,0.0027538522463475454,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,0.015126794584401086,0.02023416911762182,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,0.008391054093448373,0.010049269007441328,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,4.848331411090167e-10,0.04072598676215624,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9,0.008167457357128852,2.9089988466540993e-9,1.7111757921494702e-10,0.008748673134177059,0.009043413963473796,2.9089988466540993e-9,0.017012519008099036,2.9089988466540993e-9,2.9089988466540993e-9,2.9089988466540993e-9
CC027_PBS,0.001587274746298219,2.402125691366111e-10,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,0.004014244413973438,1.441275414819667e-9,1.441275414819667e-9,0.0013605803354078203,0.0014044036735199245,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,0.005765103100554084,0.0013546621324955742,1.441275414819667e-9,0.005125888319325426,1.441275414819667e-9,0.003457527727682487,1.441275414819667e-9,1.441275414819667e-9,0.03068521853231026,1.441275414819667e-9,1.441275414819667e-9,0.005559205174156451,0.0014956870428078333,1.441275414819667e-9,0.0017742776768804947,0.00516265510287983,1.441275414819667e-9,1.441275414819667e-9,0.007206377314310905,0.001184199248813549,0.00910674174870791,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,0.05188591637478343,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,0.027455115302651288,1.441275414819667e-9,2.8825508296393336e-10,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,0.014412755589472085,1.441275414819667e-9,1.441275414819667e-9,0.0013304081306518241,1.441275414819667e-9,0.0033353884218480373,0.002182585748217527,1.441275414819667e-9,0.006601633945318228,1.441275414819667e-9,1.441275414819667e-9,0.017295306419111423,2.0589648783138099e-10,1.441275414819667e-9,0.006107201298668073,0.005630745477762662,1.441275414819667e-9,1.441275414819667e-9,4.649275531676345e-11,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,0.008647653930193417,0.034590611396947434,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,0.019457218172129274,0.005044464312187688,0.011133157753706945,1.441275414819667e-9,0.00128717678858376,0.0018069721726192498,1.441275414819667e-9,0.025942958908029425,1.441275414819667e-9,1.441275414819667e-9,0.011262946955018841,0.0022497958046276607,0.008647652649059714,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,0.004695986566222943,0.02882550973766876,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,0.03142910259878138,4.45181600875864e-4,1.441275414819667e-9,0.043238263885865436,1.441275414819667e-9,1.441275414819667e-9,2.8825508296393336e-10,0.03656967472589119,0.01111105689873896,1.441275414819667e-9,0.257988299492933,0.006111007778052394,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,0.008956117343164555,0.004804251542873937,9.175124360397542e-4,0.0031842131285575504,0.0027859124535573564,1.441275414819667e-9,0.005821622292041702,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,4.8042514971191613e-4,7.69873833017185e-4,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,0.005327245855298964,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,0.002429723385641215,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,0.13836244126396346,0.0013160217189134794,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,0.032026013218417915,0.0038049671527749375,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,0.002161913302388928,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9,4.804251382732222e-10,1.441275414819667e-9,0.002983027437153221,1.441275414819667e-9,1.441275414819667e-9,0.00918946680670853,9.890613574306834e-4,1.441275414819667e-9,7.241644832706079e-4,1.441275414819667e-9,1.441275414819667e-9,1.441275414819667e-9
CC027_PBS,1.1672439767132317e-4,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,4.971900417994515e-4,8.286499315574306e-11,8.286499315574306e-11,3.314600554879654e-4,8.286499315574306e-11,0.0021544899049143126,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,4.971900417994515e-4,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,2.548297910320204e-5,8.286499315574306e-11,4.971900417994515e-4,3.096852301983427e-5,2.011948393872248e-4,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,3.6502919237748966e-5,8.286499315574306e-11,1.04928012054532e-4,8.286499315574306e-11,3.6359498104255233e-4,8.286499315574306e-11,8.286499315574306e-11,8.658546232076113e-4,8.286499315574306e-11,8.286499315574306e-11,5.6851678953516105e-5,5.116331938251933e-5,8.286499315574306e-11,2.6783811814778464e-4,0.002104675028715419,8.286499315574306e-11,8.286499315574306e-11,7.891904504665972e-5,1.8401446450783354e-4,1.571588484948616e-4,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,3.314600554879654e-4,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,3.314600554879654e-4,0.002651679863848771,6.629200281109375e-4,8.286499315574306e-11,8.286499315574306e-11,0.014313044273862255,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,0.0016572999459798542,8.286499315574306e-11,0.0013258399733568822,2.7621664385247685e-11,9.943800007339097e-4,8.286499315574306e-11,1.8275030889804424e-4,8.67821251139214e-5,8.286499315574306e-11,2.1526832420658035e-4,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,1.3810832192623842e-11,8.286499315574306e-11,2.0928463520362975e-4,0.0017003795234186573,2.2097334270364586e-4,8.286499315574306e-11,3.766590597988321e-12,8.286499315574306e-11,8.286499315574306e-11,3.314600554879654e-4,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,0.001060671917917844,1.2748461122921956e-4,0.0012209903076534588,8.286499315574306e-11,0.01972186845393184,5.47810416738071e-5,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,0.9047199953572679,0.0018933869198686287,0.0014087049043638802,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,6.263810507892092e-4,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,1.1837856165106151e-11,8.286499315574306e-11,0.001065141036085422,0.00480616968589809,8.286499315574306e-11,0.005137629658521063,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,9.588663523330621e-4,2.9993367519699137e-4,8.286499315574306e-11,0.0015412888768400704,1.687990616666061e-4,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,2.3460663022231365e-4,8.286499315574306e-11,1.0777975490698489e-4,5.3270352917063794e-5,2.8848414524397346e-4,8.286499315574306e-11,1.2429749161690988e-4,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,1.0146734024917502e-4,8.617959371062269e-5,3.314600554879654e-4,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,1.5935575606873663e-12,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,3.314600554879654e-4,8.286499315574306e-11,4.971900417994515e-4,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,7.131823192757256e-5,8.286499315574306e-11,0.0016572999459798542,0.0014915699596683683,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,9.943799454905809e-4,0.006953695980975758,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,0.0010526399472808783,4.603610730874613e-12,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,8.286499315574306e-11,4.971900417994515e-4,7.91280750593653e-4,8.286499315574306e-11,8.286499315574306e-11,9.41728304703315e-5,7.190401526893311e-4,8.286499315574306e-11,6.456720283059819e-5,8.286499315574306e-11,3.314600554879654e-4,0.004474709713275118
CC027_Egg,9.346418775236062e-4,2.422554019848371e-11,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,7.797375056480308e-5,1.9380432158786969e-10,1.9380432158786969e-10,0.0015335207417054861,4.8461170875141186e-4,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,0.003876086625561716,1.5735841348238377e-4,1.9380432158786969e-10,2.4692632138967514e-4,1.9380432158786969e-10,3.6705363973801896e-4,1.9380432158786969e-10,1.9380432158786969e-10,9.622722041870452e-4,1.9380432158786969e-10,9.576213651285515e-5,4.360597244379046e-4,1.9972668763054542e-4,7.752174801558003e-4,2.688221525786579e-4,9.194461905967969e-4,1.9380432158786969e-10,1.9380432158786969e-10,3.230072430223498e-5,4.572223930967379e-4,0.0016068742360932928,0.004263695268737455,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.7227051115436545e-4,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,7.926494216101874e-4,1.9380432158786969e-10,4.845108039696742e-11,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,0.0027132606960344973,1.9380432158786969e-10,4.72028659249038e-4,2.7382704240907135e-4,1.9380432158786969e-10,8.778317933806449e-4,1.9380432158786969e-10,1.9380432158786969e-10,0.006976955770967629,1.0275944941032327e-13,1.9380432158786969e-10,0.001144450678241676,0.0010157139658795227,1.9380432158786969e-10,1.9380432158786969e-10,1.5260182802194463e-12,1.9380432158786969e-10,0.23295279474242372,1.0590400086768834e-12,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,0.003488477982385976,1.9380432158786969e-10,4.8541643254627334e-4,1.938043215878697e-11,9.855112614535497e-4,1.9380432158786969e-10,0.515131886974362,9.905554286270496e-4,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,0.0027845187658980864,2.2178676477865476e-4,0.020543258282118507,1.4908024737528435e-11,0.07015716460861315,1.9380432158786969e-10,3.566174117887201e-4,0.002403173626450448,1.9380432158786969e-10,1.9380432158786969e-10,3.230072026464495e-11,1.9380432158786969e-10,0.0020903413846034046,8.907886716736226e-4,1.9380432158786969e-10,0.004496260299599441,3.2300720264644947e-12,5.684926895780392e-4,1.9380432158786969e-10,0.0017537702550043431,8.201755180987269e-4,0.002078991831015722,6.287403505180879e-4,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,6.524252356389438e-4,0.0040975771126870045,0.05299667268455602,5.144061519640911e-4,2.264596767146858e-4,1.9380432158786969e-10,4.983539790261564e-4,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,0.0017227050915479703,6.419768182880109e-4,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.4094859928030814e-4,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,7.752174801558003e-4,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,0.0012443052244704796,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,7.349462610060035e-4,1.794345622140459e-4,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,2.1238119594371133e-4,0.01860521506623981,1.9380432158786969e-10,0.0023256520528587574,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,0.0011628261233315397,1.9380432158786969e-10,0.0019380434096830184,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10,2.27684651683499e-4,1.9380432158786969e-10,1.9380432158786969e-10,2.777373858612053e-4,5.201977383940382e-4,1.9380432158786969e-10,0.014341519991306676,1.9380432158786969e-10,1.9380432158786969e-10,1.9380432158786969e-10
